time,X[s],Avanti sensor 2: ACC.X 2,Avanti sensor 2: ACC.Y 2,Avanti sensor 2: ACC.Z 2,Avanti sensor 2: GYRO.X 2,Avanti sensor 2: GYRO.Y 2,Avanti sensor 2: GYRO.Z 2
12:06.5,37.01025,0.0576172,-0.9511719,-0.3969727,-30.30488,-17.2561,3.902439
12:06.5,37.017,0.0942383,-0.9780273,-0.3486328,-35.06098,-13.53659,4.02439
12:06.5,37.02375,0.1123047,-1.010742,-0.3173828,-39.2683,-6.036585,3.536585
12:06.5,37.0305,0.1098633,-1.026855,-0.3071289,-44.32927,-2.804878,3.231707
12:06.5,37.03725,0.0927734,-1.054199,-0.2700195,-45.91463,-0.5487805,4.02439
12:06.5,37.044,0.065918,-1.04834,-0.2700195,-46.95122,8.109756,5.853659
12:06.5,37.05075,0.0732422,-1.03125,-0.284668,-46.7683,22.2561,8.353659
12:06.5,37.0575,0.0917969,-0.9990234,-0.3237305,-48.78049,28.65854,8.902439
12:06.5,37.06425,0.1015625,-0.9633789,-0.3183594,-49.7561,25.2439,8.597561
12:06.5,37.071,0.1430664,-0.9282227,-0.300293,-51.09756,16.40244,8.414635
12:06.5,37.07775,0.1733398,-0.9077148,-0.2851563,-52.56098,21.89024,7.987805
12:06.5,37.0845,0.1621094,-0.9018555,-0.2744141,-53.17073,35.4878,5.914634
12:06.5,37.09125,0.1210938,-0.9077148,-0.3027344,-52.56098,45.79268,2.987805
12:06.5,37.098,0.0639648,-0.9458008,-0.3217773,-52.2561,52.86586,0
12:06.5,37.10475,-0.0209961,-0.9838867,-0.3354492,-50.06098,58.65854,-3.170732
12:06.5,37.1115,-0.0922852,-0.9868164,-0.3466797,-51.15854,53.29268,-4.573171
12:06.5,37.11825,-0.1713867,-0.9829102,-0.3452148,-53.59756,45.73171,-5.609756
12:06.5,37.125,-0.2089844,-0.9799805,-0.3461914,-52.92683,38.71951,-6.707317
12:06.5,37.13175,-0.2719727,-0.9599609,-0.34375,-50.18293,32.86586,-8.841464
12:06.5,37.1385,-0.315918,-0.9277344,-0.3369141,-47.2561,25.2439,-9.939025
12:06.5,37.14525,-0.3056641,-0.8813477,-0.3359375,-48.78049,14.5122,-10.60976
12:06.5,37.152,-0.2666016,-0.8457031,-0.3398438,-50.36586,8.109756,-12.86585
12:06.5,37.15875,-0.2504883,-0.84375,-0.3310547,-50.79268,7.256098,-14.63415
12:06.5,37.1655,-0.2646484,-0.8989258,-0.2910156,-50,4.390244,-19.39024
12:06.5,37.17225,-0.2871094,-0.9819336,-0.3149414,-48.71951,-3.902439,-23.17073
12:06.5,37.179,-0.2885742,-1.076172,-0.3813477,-50.06098,-8.658537,-23.90244
12:06.5,37.18575,-0.2841797,-1.13623,-0.4287109,-50.54878,1.158537,-21.64634
12:06.5,37.1925,-0.3032227,-1.134766,-0.4082031,-50.42683,7.5,-18.96342
12:06.5,37.19925,-0.2900391,-1.06543,-0.3735352,-49.5122,-0.9146342,-16.95122
12:06.5,37.206,-0.230957,-0.9658203,-0.3476563,-50.18293,-1.585366,-14.81707
12:06.5,37.21275,-0.152832,-0.9003906,-0.3476563,-52.31707,7.865854,-12.62195
12:06.5,37.2195,-0.0249023,-0.8857422,-0.3369141,-55.54878,16.89024,-9.45122
12:06.5,37.22625,0.0532227,-0.8916016,-0.3129883,-57.68293,26.28049,-6.829268
12:06.5,37.233,0.1938477,-0.8891602,-0.2885742,-59.7561,37.9878,-5.914634
12:06.5,37.23975,0.262207,-0.9013672,-0.277832,-62.19512,54.08537,-7.195122
12:06.5,37.2465,0.2226563,-0.9194336,-0.2587891,-62.62195,67.0122,-9.390244
12:06.5,37.25325,0.1000977,-0.9370117,-0.237793,-61.34146,74.08537,-11.03659
12:06.5,37.26,-0.0581055,-0.9589844,-0.2338867,-60.06098,78.65854,-11.40244
12:06.5,37.26675,-0.2192383,-1.004883,-0.2250977,-57.68293,87.31708,-10.48781
12:06.5,37.2735,-0.3417969,-1.056641,-0.2041016,-52.5,87.62196,-8.902439
12:06.5,37.28025,-0.4077148,-1.08252,-0.203125,-47.13415,80.97561,-7.012195
12:06.5,37.287,-0.4350586,-1.093262,-0.190918,-42.68293,71.7683,-5.304878
12:06.5,37.29375,-0.3901367,-1.075195,-0.1967773,-37.9878,61.70732,-3.292683
12:06.5,37.3005,-0.2929688,-1.046875,-0.1914063,-35.85366,47.9878,-2.926829
12:06.5,37.30725,-0.1772461,-1.003418,-0.2182617,-34.81707,35.18293,-4.085366
12:06.5,37.314,-0.0888672,-0.940918,-0.2929688,-34.69512,37.31707,-5.487805
12:06.5,37.32075,-0.065918,-0.9111328,-0.3242188,-37.7439,44.32927,-7.378049
12:06.5,37.3275,-0.0473633,-0.8486328,-0.3413086,-41.34146,46.21951,-9.02439
12:06.5,37.33425,-0.0224609,-0.8046875,-0.3730469,-45.30488,52.0122,-9.817074
12:06.5,37.341,-0.0063477,-0.7885742,-0.4052734,-50.67073,59.39024,-10.67073
12:06.5,37.34775,0.0019531,-0.8022461,-0.3891602,-55.4878,63.04878,-11.64634
12:06.5,37.3545,0.0009766,-0.8457031,-0.3500977,-57.19512,64.5122,-12.19512
12:06.5,37.36125,-0.0078125,-0.9228516,-0.3115234,-59.32927,69.45122,-12.56098
12:06.5,37.368,-0.0170898,-0.9873047,-0.2729492,-59.32927,74.32927,-12.07317
12:06.5,37.37475,-0.0380859,-1.013184,-0.253418,-58.59756,77.07317,-11.82927
12:06.5,37.3815,-0.0854492,-1.024902,-0.2348633,-59.32927,78.65854,-12.80488
12:06.5,37.38825,-0.1201172,-1.039551,-0.2138672,-57.31707,78.84147,-13.04878
12:06.5,37.395,-0.1318359,-1.029297,-0.2124023,-54.93903,78.65854,-12.86585
12:06.5,37.40175,-0.1450195,-1.010742,-0.2504883,-55.4878,78.23171,-13.53659
12:06.5,37.4085,-0.1586914,-0.9985352,-0.2944336,-58.29268,77.0122,-14.5122
12:06.5,37.41525,-0.168457,-0.9838867,-0.2851563,-60.91463,71.70732,-15.73171
12:06.5,37.422,-0.1738281,-0.9731445,-0.2832031,-62.0122,67.56097,-16.76829
12:06.5,37.42875,-0.1865234,-0.9521484,-0.2988281,-62.31707,64.20732,-17.68293
12:06.5,37.4355,-0.1918945,-0.9399414,-0.3071289,-63.10976,58.71951,-17.9878
12:06.5,37.44225,-0.184082,-0.9545898,-0.3266602,-63.35366,53.04878,-17.80488
12:06.5,37.449,-0.1630859,-1.000977,-0.3173828,-63.90244,46.21951,-16.34146
12:06.5,37.45575,-0.1225586,-1.0625,-0.2578125,-63.59756,42.19512,-14.87805
12:06.5,37.4625,-0.0498047,-1.092773,-0.2011719,-62.07317,35.79268,-11.40244
12:06.5,37.46925,0.046875,-1.044922,-0.2275391,-59.14634,37.68293,-7.682927
12:06.5,37.476,0.1767578,-0.9907227,-0.3212891,-57.7439,49.87805,-3.170732
12:06.5,37.48275,0.387207,-0.9526367,-0.3818359,-57.80488,59.93903,1.158537
12:06.5,37.4895,0.5410156,-0.9404297,-0.4199219,-55.67073,65.67073,0.0609756
12:06.5,37.49625,0.559082,-0.8779297,-0.4633789,-52.62195,77.62196,-3.04878
12:06.5,37.503,0.4887695,-0.8330078,-0.5634766,-50.54878,95.18293,-5.060976
12:06.5,37.50975,0.3867188,-0.8398438,-0.6796875,-51.52439,110.4268,-6.707317
12:06.5,37.5165,0.3227539,-0.8671875,-0.7084961,-55.73171,114.0854,-9.02439
12:06.5,37.52325,0.1879883,-0.9624023,-0.7148438,-57.7439,112.6829,-11.64634
12:06.5,37.53,0.0205078,-0.9780273,-0.7700195,-60.67073,112.0122,-15.42683
12:06.5,37.53675,-0.159668,-0.9047852,-0.8554688,-64.45122,105.6098,-18.10976
12:06.5,37.5435,-0.2753906,-0.8974609,-0.8793945,-68.96342,98.53659,-16.46342
12:06.5,37.55025,-0.2998047,-0.9921875,-0.7250977,-69.39024,93.84147,-14.93902
12:06.5,37.557,-0.1943359,-1.038574,-0.6069336,-67.62196,83.23171,-12.80488
12:06.5,37.56375,-0.0717773,-1.041504,-0.5791016,-65.18293,76.46342,-14.32927
12:06.5,37.5705,0.0073242,-1.077637,-0.5209961,-61.15854,67.7439,-17.68293
12:06.5,37.57725,0.0009766,-1.040527,-0.6181641,-53.53659,63.96342,-22.80488
12:06.5,37.584,-0.1040039,-1.038574,-0.7294922,-52.0122,58.90244,-27.86585
12:06.5,37.59075,-0.2270508,-1.030762,-0.7719727,-48.71951,48.04878,-31.52439
12:06.5,37.5975,-0.3344727,-1.072754,-0.6923828,-48.53659,40.91463,-33.78049
12:06.5,37.60425,-0.3544922,-1.09082,-0.7597656,-44.63415,22.62195,-36.21951
12:06.6,37.611,-0.2958984,-1.052734,-0.793457,-49.7561,2.012195,-39.69512
12:06.6,37.61775,-0.2788086,-1.044434,-0.7973633,-52.68293,-6.52439,-42.68293
12:06.6,37.6245,-0.2441406,-1.017578,-0.9199219,-56.21951,-5.609756,-45.67073
12:06.6,37.63125,-0.2978516,-1.020996,-0.8857422,-67.98781,9.878049,-46.95122
12:06.6,37.638,-0.3652344,-1.151367,-0.7924805,-73.78049,27.7439,-46.28049
12:06.6,37.64475,-0.4023438,-1.301758,-0.6850586,-78.23171,38.90244,-46.28049
12:06.6,37.6515,-0.3935547,-1.454102,-0.5449219,-79.81708,40.67073,-46.52439
12:06.6,37.65825,-0.3989258,-1.603516,-0.4018555,-78.41463,45.2439,-47.0122
12:06.6,37.665,-0.4169922,-1.765137,-0.2583008,-74.14634,52.86586,-45.67073
12:06.6,37.67175,-0.4711914,-1.995117,-0.0522461,-64.63415,57.2561,-43.17073
12:06.6,37.6785,-0.6367188,-2.293457,0.2475586,-41.58537,62.43903,-39.39024
12:06.6,37.68525,-0.8896484,-2.493652,0.6044922,-5.853659,77.0122,-30.18293
12:06.6,37.692,-1.070313,-2.408691,0.9526367,32.19512,101.8293,-10.73171
12:06.6,37.69875,-0.9257813,-2.188477,1.053223,66.58537,105.8537,16.40244
12:06.6,37.7055,-0.512207,-2.07959,1.166992,93.04878,95.97561,40.91463
12:06.6,37.71225,-0.3188477,-2.110352,1.23291,118.8415,77.0122,53.96342
12:06.6,37.719,-0.1713867,-2.195801,1.359375,143.6585,57.37805,53.78049
12:06.6,37.72575,-0.3974609,-2.13916,1.446777,170.6707,63.65854,55.06098
12:06.6,37.7325,-0.7514648,-1.975098,1.248535,196.8902,86.03659,65.91463
12:06.6,37.73925,-1.097656,-1.834961,0.7412109,214.6951,109.2073,85
12:06.6,37.746,-1.465332,-1.74707,0.1928711,223.5366,120.5488,96.52439
12:06.6,37.75275,-1.770996,-1.604004,-0.284668,242.0732,132.561,122.2561
12:06.6,37.7595,-1.859863,-1.433594,-0.6313477,238.6585,98.65854,147.439
12:06.6,37.76625,-1.679688,-1.567871,-0.6225586,225.6707,-2.439024,164.6951
12:06.6,37.773,-1.266602,-1.825684,-0.8457031,238.2927,-155.3659,161.1585
12:06.6,37.77975,-0.8935547,-1.942871,-1.188965,257.561,-298.5366,137.2561
12:06.6,37.7865,-0.6357422,-1.887207,-1.169434,263.8415,-386.7683,105.9146
12:06.6,37.79325,-0.5058594,-1.951172,-0.7382813,247.9268,-380.8537,82.07317
12:06.6,37.8,-0.2548828,-2.117188,-0.5239258,242.6829,-367.561,69.93903
12:06.6,37.80675,0.1425781,-2.205566,-0.7836914,244.3902,-379.4512,59.5122
12:06.6,37.8135,0.3261719,-2.244141,-0.9023438,247.7439,-358.3537,50.4878
12:06.6,37.82025,0.5961914,-2.284668,-0.9633789,260.1829,-303.2317,47.07317
12:06.6,37.827,0.765625,-2.254395,-0.9155273,277.0122,-259.5122,45.73171
12:06.6,37.83375,0.8149414,-2.121094,-0.8271484,289.5122,-218.6585,42.92683
12:06.6,37.8405,0.6831055,-1.959961,-0.6552734,297.2561,-162.1342,43.23171
12:06.6,37.84725,0.4550781,-1.795898,-0.5058594,300.3659,-129.2073,46.15854
12:06.6,37.854,0.2900391,-1.649414,-0.5146484,303.7195,-64.7561,55.79268
12:06.6,37.86075,0.2514648,-1.522949,-0.6137695,299.939,-15.12195,65.54878
12:06.6,37.8675,0.2924805,-1.407715,-0.7036133,290.7927,20.42683,75.2439
12:06.6,37.87425,0.3388672,-1.304199,-0.7402344,279.8171,52.86586,83.78049
12:06.6,37.881,0.3251953,-1.200195,-0.7416992,270.6707,86.15854,91.34147
12:06.6,37.88775,0.2460938,-1.103027,-0.7128906,262.1951,115.7927,99.87805
12:06.6,37.8945,0.159668,-1.002441,-0.6503906,253.9634,137.3781,109.4512
12:06.6,37.90125,0.105957,-0.9130859,-0.5961914,246.1585,150.8537,118.2317
12:06.6,37.908,0.0913086,-0.8671875,-0.5830078,235.4268,161.5854,126.1585
12:06.6,37.91475,0.1000977,-0.7739258,-0.5727539,223.7195,168.0488,131.9512
12:06.6,37.9215,0.1459961,-0.6635742,-0.6049805,213.2317,164.6342,134.5122
12:06.6,37.92825,0.2006836,-0.546875,-0.6611328,202.439,151.4634,132.9878
12:06.6,37.935,0.28125,-0.4443359,-0.7138672,192.5,134.4512,126.4634
12:06.6,37.94175,0.3520508,-0.3569336,-0.7514648,187.5,125.2439,121.4634
12:06.6,37.9485,0.4106445,-0.2871094,-0.7788086,176.8902,104.3293,111.0366
12:06.6,37.95525,0.4658203,-0.2148438,-0.809082,165.4268,78.71951,101.8293
12:06.6,37.962,0.5244141,-0.1494141,-0.8276367,153.4756,51.95122,92.43903
12:06.6,37.96875,0.5512695,-0.0981445,-0.8232422,140.1829,29.57317,81.95122
12:06.6,37.9755,0.5546875,-0.0458984,-0.7856445,125.6707,12.92683,72.7439
12:06.6,37.98225,0.5429688,0.0053711,-0.7109375,112.5,-1.341463,62.98781
12:06.6,37.989,0.4980469,0.0473633,-0.6289063,103.5366,-14.08537,53.47561
12:06.6,37.99575,0.3950195,0.0849609,-0.5375977,97.98781,-27.31707,41.34146
12:06.6,38.0025,0.222168,0.1152344,-0.4536133,95.91463,-46.09756,28.04878
12:06.6,38.00925,0.1279297,0.1352539,-0.4155273,94.87805,-76.09756,16.70732
12:06.6,38.016,-0.0493164,0.1694336,-0.3466797,90.85366,-117.9878,9.268292
12:06.6,38.02275,-0.1669922,0.1645508,-0.2998047,81.03659,-168.1707,4.146341
12:06.6,38.0295,-0.2324219,0.1132813,-0.2998047,61.82927,-223.7805,-3.170732
12:06.6,38.03625,-0.2578125,0.0180664,-0.2880859,32.19512,-280.9146,-12.31707
12:06.6,38.043,-0.230957,-0.1381836,-0.2524414,15.60976,-304.5732,-17.2561
12:06.6,38.04975,-0.2050781,-0.3696289,-0.1313477,-20.06098,-337.9268,-25.30488
12:06.6,38.0565,-0.1044922,-0.7070313,0.2358398,-55.12195,-330.9756,-22.2561
12:06.6,38.06325,-0.0063477,-1.192383,1.001465,-86.09756,-213.2317,-11.28049
12:06.6,38.07,-0.3344727,-1.876953,2.046875,-95.54878,-4.207317,-10.12195
12:06.6,38.07675,-1.043457,-2.38916,2.427734,-89.08537,31.21951,-22.43902
12:06.6,38.0835,-1.100098,-2.397461,2.10791,-118.1098,-50.42683,-16.09756
12:06.6,38.09025,-0.699707,-2.051758,1.595703,-151.3415,-0.2439024,-18.78049
12:06.6,38.097,-0.4848633,-1.51123,1.103027,-135.9756,78.90244,-36.28049
12:06.6,38.10375,-0.4453125,-1.223145,0.8222656,-83.47561,112.3171,-44.63415
12:06.6,38.1105,-0.3696289,-0.7250977,0.2324219,-62.43903,135.6098,-41.21951
12:06.6,38.11725,-0.3549805,-0.4047852,-0.2167969,-115.6098,120.2439,-35.18293
12:06.6,38.124,-0.4257813,-0.4506836,-0.1235352,-204.7561,-9.878049,-17.13415
12:06.6,38.13075,-0.3193359,-0.6547852,0.2587891,-211.7073,-162.8049,22.7439
12:06.6,38.1375,0.4755859,-0.3647461,-0.6972656,-231.4025,-175,37.07317
12:06.6,38.14425,1.479492,-0.137207,-0.6689453,-186.7073,-30.91463,56.15854
12:06.6,38.151,3.538086,-0.3945313,-3.689941,-103.7195,163.1707,48.96342
12:06.6,38.15775,4.526367,-1.444336,-4.640137,-174.3293,245.8537,-32.43903
12:06.6,38.1645,3.119629,-1.599609,-1.29248,-350.6707,-58.53659,-97.68293
12:06.6,38.17125,1.402344,-1.999023,2.690918,-323.2317,-330.6707,-114.939
12:06.6,38.178,-4.192383,-5.40625,5.238281,-122.3781,-21.21951,11.52439
12:06.6,38.18475,-1.211914,-5.329102,2.900879,-62.7439,117.561,204.6951
12:06.6,38.1915,0.4604492,-2.859863,0.7451172,-115.4878,61.82927,42.92683
12:06.6,38.19825,1.366211,-1.729004,-1.320313,0.9146342,265.7927,-6.829268
12:06.6,38.205,1.367676,-1.188965,-3.099609,162.6219,631.2805,-43.59756
12:06.6,38.21175,0.6337891,-0.0644531,-4.946289,43.10976,524.0244,-100.6098
12:06.6,38.2185,-0.2045898,0.8432617,-3.752441,-173.1098,130.3049,-121.4634
12:06.6,38.22525,-0.7944336,1.23877,-0.5595703,-289.3903,-441.1585,-149.4512
12:06.6,38.232,-0.6328125,0.9267578,1.130859,-197.439,-432.9268,-180.7317
12:06.6,38.23875,-1.226074,0.5288086,-0.2924805,-155.5488,-202.9878,-147.8049
12:06.6,38.2455,-1.348633,0.3466797,-1.516113,-217.2561,146.8902,-27.13415
12:06.6,38.25225,-1.104492,-0.2915039,-1.34375,-285.1829,106.8293,16.64634
12:06.6,38.259,-0.7924805,-0.9018555,-1.149414,-267.2561,-32.56098,14.5122
12:06.6,38.26575,-0.6630859,-1.346191,-1.076172,-252.1342,-125.4878,-16.95122
12:06.6,38.2725,-0.515625,-1.790039,-0.9116211,-247.7439,-162.1951,-50.42683
12:06.6,38.27925,-0.2763672,-2.137207,-0.6826172,-233.9634,-154.5122,-74.45122
12:06.7,38.286,-0.0458984,-2.200684,-0.3383789,-220.122,-152.2561,-86.03659
12:06.7,38.29275,0.0800781,-1.925781,-0.0253906,-201.8293,-153.5976,-73.47561
12:06.7,38.2995,0.1230469,-1.69043,0.0649414,-186.0366,-125.5488,-43.96342
12:06.7,38.30625,0.2250977,-1.140625,0.1640625,-181.9512,-66.7683,-17.86585
12:06.7,38.313,0.3984375,-0.6108398,0.2260742,-180.9146,-8.963415,13.53659
12:06.7,38.31975,0.8442383,-0.2548828,0.2338867,-185.8537,49.32927,45.79268
12:06.7,38.3265,1.308105,-0.1577148,0.1708984,-196.4025,119.4512,55.4878
12:06.7,38.33325,1.483398,-0.2944336,0.065918,-200.7317,151.1585,47.86586
12:06.7,38.34,1.162598,-0.5405273,-0.0688477,-201.1585,206.0976,23.90244
12:06.7,38.34675,0.6484375,-0.7919922,-0.1455078,-191.3415,250.7927,2.926829
12:06.7,38.3535,0.1567383,-1.003418,-0.1464844,-176.5854,271.2195,-11.15854
12:06.7,38.36025,-0.2006836,-1.186523,-0.1274414,-160.9756,270.3658,-14.63415
12:06.7,38.367,-0.3579102,-1.298828,-0.206543,-142.0122,269.2683,-11.21951
12:06.7,38.37375,-0.4746094,-1.364258,-0.375,-123.6585,271.4024,-12.80488
12:06.7,38.3805,-0.637207,-1.342773,-0.5405273,-109.3902,261.8903,-19.45122
12:06.7,38.38725,-0.7885742,-1.189453,-0.6381836,-106.8293,237.9268,-27.98781
12:06.7,38.394,-0.8515625,-0.9985352,-0.7084961,-117.561,216.5854,-35.85366
12:06.7,38.40075,-0.8613281,-0.9116211,-0.7670898,-133.5366,199.2073,-42.86586
12:06.7,38.4075,-0.8364258,-0.7304688,-0.9433594,-151.7683,184.6951,-40.97561
12:06.7,38.41425,-0.6518555,-0.6494141,-0.9472656,-168.7805,174.0244,-30.12195
12:06.7,38.421,-0.2612305,-0.8491211,-0.690918,-183.1707,163.4146,-23.17073
12:06.7,38.42775,0.1616211,-1.23877,-0.262207,-186.5854,145.6707,-32.0122
12:06.7,38.4345,0.3979492,-1.46582,0.078125,-183.5976,132.1951,-42.5
12:06.7,38.44125,0.347168,-1.325684,0.0913086,-169.3293,114.8781,-64.87805
12:06.7,38.448,0.0498047,-1.103027,0.0981445,-165.6098,108.9024,-79.32927
12:06.7,38.45475,-0.3188477,-1.121094,0.2290039,-168.1098,99.2683,-81.64635
12:06.7,38.4615,-0.5141602,-1.393066,0.2568359,-158.2927,98.96342,-70.42683
12:06.7,38.46825,-0.6210938,-1.754395,0.4082031,-141.7073,117.5,-56.28049
12:06.7,38.475,-0.6391602,-1.974609,0.3754883,-114.2683,113.7805,-50.30488
12:06.7,38.48175,-0.7392578,-1.860352,0.1704102,-94.7561,109.2683,-52.92683
12:06.7,38.4885,-0.7641602,-1.839844,0.2441406,-84.2683,112.622,-49.45122
12:06.7,38.49525,-0.6708984,-1.882324,0.2407227,-68.78049,116.5854,-40.91463
12:06.7,38.502,-0.4355469,-1.899414,0.2626953,-54.32927,127.0732,-35.79268
12:06.7,38.50875,-0.3637695,-1.804688,0.2978516,-39.32927,138.9024,-35
12:06.7,38.5155,-0.434082,-1.758301,0.359375,-21.34146,150.3049,-33.84146
12:06.7,38.52225,-0.5561523,-1.762207,0.5883789,3.719512,161.0976,-31.70732
12:06.7,38.529,-0.6972656,-1.739258,0.8647461,17.5,166.4634,-29.81707
12:06.7,38.53575,-0.8486328,-1.692383,1.091309,47.62195,174.2683,-23.41463
12:06.7,38.5425,-1.020996,-1.650879,1.177246,80.73171,173.4146,-13.65854
12:06.7,38.54925,-1.218262,-1.643066,1.162109,113.5976,165.061,-1.890244
12:06.7,38.556,-1.483398,-1.881348,1.024902,145.061,151.5244,12.80488
12:06.7,38.56275,-1.847656,-2.384277,0.7763672,186.0976,141.4634,33.53659
12:06.7,38.5695,-2.214355,-2.623047,0.3041992,236.8902,149.5732,59.63415
12:06.7,38.57625,-2.300781,-2.125977,-0.3217773,261.2195,133.1707,87.2561
12:06.7,38.583,-1.972656,-1.424805,-0.8535156,246.4634,67.0122,108.5976
12:06.7,38.58975,-1.450195,-1.322266,-1.141602,216.3415,-31.95122,126.4024
12:06.7,38.5965,-1.145508,-1.448242,-1.138184,214.5122,-122.2561,144.6951
12:06.7,38.60325,-0.4790039,-1.730957,-0.9008789,221.7073,-213.9634,149.6951
12:06.7,38.61,0.0800781,-2.004883,-0.8061523,222.1342,-294.8781,136.4634
12:06.7,38.61675,0.4091797,-2.195313,-0.8603516,213.5976,-332.2561,110.4268
12:06.7,38.6235,0.3891602,-2.313965,-0.7744141,217.0122,-320.1219,91.28049
12:06.7,38.63025,0.2226563,-2.577637,-0.6791992,226.6463,-306.5244,87.62196
12:06.7,38.637,0.1982422,-2.879883,-0.7250977,249.3902,-293.2317,86.40244
12:06.7,38.64375,0.2910156,-2.979492,-0.7783203,264.2073,-270.3049,85.06097
12:06.7,38.6505,0.4257813,-2.878418,-0.7822266,274.3293,-212.3171,85.18293
12:06.7,38.65725,0.5839844,-2.708008,-0.7998047,280.4878,-154.939,83.04878
12:06.7,38.664,0.6601563,-2.535645,-0.7802734,279.2683,-117.1951,79.39024
12:06.7,38.67075,0.5634766,-2.371582,-0.7172852,276.9512,-90.79269,79.02439
12:06.7,38.6775,0.3818359,-2.21875,-0.6503906,276.2805,-67.43903,84.81708
12:06.7,38.68425,0.2241211,-2.070313,-0.6333008,276.4634,-47.9878,94.7561
12:06.7,38.691,0.1845703,-1.989258,-0.6538086,275.3049,-30.60976,106.8902
12:06.7,38.69775,0.1806641,-1.813965,-0.7368164,269.2073,-13.41463,119.0854
12:06.7,38.7045,0.2539063,-1.620605,-0.8115234,259.6342,-2.987805,128.9634
12:06.7,38.71125,0.3583984,-1.423828,-0.8320313,250.5488,-5.121951,136.5854
12:06.7,38.718,0.4970703,-1.191406,-0.7973633,244.3293,-16.03658,138.8415
12:06.7,38.72475,0.6469727,-0.8911133,-0.8266602,241.6463,-19.39024,137.3781
12:06.7,38.7315,0.7817383,-0.5615234,-0.9174805,236.9512,-12.7439,131.9512
12:06.7,38.73825,0.84375,-0.2260742,-0.9648438,227.3171,2.073171,122.9268
12:06.7,38.745,0.8623047,0.043457,-0.9453125,210.7927,13.78049,112.1341
12:06.7,38.75175,0.8398438,0.2373047,-0.8959961,189.939,31.52439,101.2805
12:06.7,38.7585,0.7592773,0.3647461,-0.8427734,170.8537,61.09756,92.37805
12:06.7,38.76525,0.6875,0.456543,-0.8149414,157.3171,96.70732,87.43903
12:06.7,38.772,0.6357422,0.5102539,-0.8510742,146.0976,130.4268,81.34147
12:06.7,38.77875,0.5375977,0.5410156,-0.918457,129.5732,163.4756,73.23171
12:06.7,38.7855,0.4370117,0.5664063,-0.9775391,107.561,192.5,63.78049
12:06.7,38.79225,0.4106445,0.5727539,-0.996582,81.28049,207.1951,54.20732
12:06.7,38.799,0.3916016,0.543457,-1.02002,49.93903,206.9512,46.28049
12:06.7,38.80575,0.3657227,0.4482422,-1.004883,17.37805,199.2683,41.34146
12:06.7,38.8125,0.3110352,0.3583984,-0.9658203,-13.47561,183.7195,40.73171
12:06.7,38.81925,0.0952148,0.3266602,-0.9599609,-51.40244,152.8049,37.43903
12:06.7,38.826,-0.4257813,0.3857422,-1.042969,-75.06097,123.2317,33.17073
12:06.7,38.83275,-1.320801,0.4155273,-1.117676,-111.4634,-6.097561,18.84146
12:06.7,38.8395,-2.003906,0.1328125,-1.256348,-75.18293,-271.0366,5.121951
12:06.7,38.84625,-0.6455078,-0.2026367,-1.520508,-34.08537,-453.2317,55.12195
12:06.7,38.853,0.5615234,-0.2797852,-1.926758,-22.2561,-482.5,61.58537
12:06.7,38.85975,1.07666,-0.3520508,-2.163574,-34.5122,-488.7195,40.60976
12:06.7,38.8665,1.312988,-0.4233398,-2.037109,-56.82927,-513.9634,11.03659
12:06.7,38.87325,1.469727,-0.6069336,-1.655762,-80.48781,-493.2927,-27.0122
12:06.7,38.88,1.671387,-0.840332,-1.125,-111.8902,-390.7927,-62.37805
12:06.7,38.88675,1.702637,-0.9306641,-0.7358398,-178.9634,-202.622,-99.2683
12:06.7,38.8935,1.128418,-1.371094,1.825684,-193.3537,117.6829,-113.1707
12:06.7,38.90025,-1.388672,-3.099121,9.670898,54.69512,230.5488,-79.20732
12:06.7,38.907,-3.23584,-5.333008,8.722168,38.84146,-133.8415,36.95122
12:06.7,38.91375,-0.2543945,-5.759277,2.769531,-48.47561,-108.5976,58.71951
12:06.7,38.9205,0.5561523,-3.558594,0.6918945,-31.52439,-27.07317,-1.707317
12:06.7,38.92725,0.3286133,-1.450195,0.0786133,58.59756,129.6951,-49.2683
12:06.7,38.934,0.1318359,-0.4951172,-0.0917969,95.54878,249.7561,-47.43903
12:06.7,38.94075,-0.2641602,-0.1762695,-0.421875,17.92683,282.6829,-38.23171
12:06.7,38.9475,-0.5698242,-0.4277344,0.3710938,-161.2195,190.3049,-6.829268
12:06.8,38.95425,-0.2348633,-0.5317383,0.8579102,-191.7073,3.658537,74.69512
12:06.8,38.961,0.7290039,-0.0297852,0.5668945,-182.2561,-109.2073,122.6829
12:06.8,38.96775,1.732422,0.3251953,2.348145,-127.2561,-225.1829,134.8781
12:06.8,38.9745,5.984863,1.093262,-7.51123,253.8415,599.939,224.5732
12:06.8,38.98125,5.881836,-1.029785,-6.616211,-171.4025,701.1586,14.39024
12:06.8,38.988,4.86377,-1.488281,-4.047852,-314.0854,-153.3537,-219.6951
12:06.8,38.99475,2.931641,-0.3920898,-0.8837891,-354.8781,-520.2439,-388.1707
